timestamp_ns,event_index,sleeve_id,sleeve,side,reason,forecast_edge_bps,signal_expected_edge_bps,effective_min_edge_bps,score,conviction,spread_bps_1s,spread_bps_100ms,microprice_edge_100ms_bps,microprice_edge_1s_bps,quote_rate_1s,target_weight,fill_probability
1776259801620000000,163,0,Market Making,long,reentry_cooldown,1.52130113,1.52130113,0.20000000,0.64257205,1.00000000,2.19989376,2.19984999,0.68991711,0.69888568,93.00000000,0.95000000,0.00000000
1776259801630000000,164,0,Market Making,long,reentry_cooldown,1.52107305,1.52107305,0.20000000,0.64211935,1.00000000,2.19989328,2.19984956,0.68930098,0.69876405,94.00000000,0.95000000,0.00000000
1776259801640000000,165,0,Market Making,long,reentry_cooldown,1.51805822,1.51805822,0.20000000,0.63617475,1.00000000,2.19989280,2.19984914,0.68084357,0.69821931,95.00000000,0.95000000,0.00000000
1776259801650000000,166,0,Market Making,long,reentry_cooldown,1.52313243,1.52313243,0.20000000,0.64617146,1.00000000,2.19989231,2.19984872,0.69513852,0.69893175,96.00000000,0.95000000,0.00000000
1776259801660000000,167,0,Market Making,long,reentry_cooldown,1.52454018,1.52454018,0.20000000,0.64894778,1.00000000,2.19989183,2.19984831,0.69909108,0.69917788,97.00000000,0.95000000,0.00000000
1776259801670000000,168,0,Market Making,long,reentry_cooldown,1.52385235,1.52385235,0.20000000,0.64759002,1.00000000,2.19989136,2.19984790,0.69717165,0.69902031,98.00000000,0.95000000,0.00000000
1776259801680000000,169,0,Market Making,long,reentry_cooldown,1.52478653,1.52478653,0.20000000,0.64943404,1.00000000,2.19989088,2.19984749,0.69977909,0.69923868,99.00000000,0.95000000,0.00000000
1776259801690000000,170,0,Market Making,long,reentry_cooldown,1.52386401,1.52386401,0.20000000,0.64761218,1.00000000,2.19989041,2.19984709,0.69721574,0.69898774,100.00000000,0.95000000,0.00000000
1776259801700000000,171,0,Market Making,long,reentry_cooldown,1.50149400,1.50149400,0.20000000,0.60369075,1.00000000,2.19988567,2.19984272,0.63328805,0.69906057,91.00000000,0.95000000,0.00000000
1776259801720000000,173,0,Market Making,long,reentry_cooldown,1.52505735,1.52505735,0.20000000,0.64999722,1.00000000,2.19988472,2.19984197,0.70039902,0.69981098,93.00000000,0.95000000,0.00000000
1776259801730000000,174,0,Market Making,long,reentry_cooldown,1.52255796,1.52255796,0.20000000,0.64507573,1.00000000,2.19988425,2.19984160,0.69334264,0.69951697,94.00000000,0.95000000,0.00000000
1776259801740000000,175,0,Market Making,long,reentry_cooldown,1.52911039,1.52911039,0.20000000,0.65798540,1.00000000,2.19988379,2.19984124,0.71180552,0.70042370,95.00000000,0.95000000,0.00000000
1776259801750000000,176,0,Market Making,long,reentry_cooldown,1.52604317,1.52604317,0.20000000,0.65194494,1.00000000,2.19988332,2.19984087,0.70316322,0.70000212,96.00000000,0.95000000,0.00000000
1776259801760000000,177,0,Market Making,long,reentry_cooldown,1.52173616,1.52173616,0.20000000,0.64345095,1.00000000,2.19988286,2.19984051,0.69109770,0.69916400,97.00000000,0.95000000,0.00000000
1776259801770000000,178,0,Market Making,long,reentry_cooldown,1.52414567,1.52414567,0.20000000,0.64820320,1.00000000,2.19988239,2.19984016,0.69784877,0.69963280,98.00000000,0.95000000,0.00000000
1776259801780000000,179,0,Market Making,long,reentry_cooldown,1.52422738,1.52422738,0.20000000,0.64836429,1.00000000,2.19988194,2.19983980,0.69808203,0.69963599,99.00000000,0.95000000,0.00000000
1776259801790000000,180,0,Market Making,long,reentry_cooldown,1.52285285,1.52285285,0.20000000,0.64564722,1.00000000,2.19988148,2.19983945,0.69426892,0.69923913,100.00000000,0.95000000,0.00000000
1776259801800000000,181,0,Market Making,long,reentry_cooldown,1.55168940,1.55168940,0.20000000,0.70232452,1.00000000,2.19987652,2.19983562,0.77641257,0.70012916,91.00000000,0.95000000,0.00000000
1776259801810000000,182,0,Market Making,long,reentry_cooldown,1.54417669,1.54417669,0.20000000,0.68758881,1.00000000,2.19987606,2.19983528,0.75484544,0.70048948,92.00000000,0.95000000,0.00000000
1776259801820000000,183,0,Market Making,long,reentry_cooldown,1.52637755,1.52637755,0.20000000,0.65259132,1.00000000,2.19987561,2.19983494,0.70429042,0.69944314,93.00000000,0.95000000,0.00000000
1776259801830000000,184,0,Market Making,long,reentry_cooldown,1.52894970,1.52894970,0.20000000,0.65765796,1.00000000,2.19987517,2.19983461,0.71153728,0.69980309,94.00000000,0.95000000,0.00000000
1776259801840000000,185,0,Market Making,long,reentry_cooldown,1.52725018,1.52725018,0.20000000,0.65431528,1.00000000,2.19987472,2.19983427,0.70671938,0.69967303,95.00000000,0.95000000,0.00000000
1776259801850000000,186,0,Market Making,long,reentry_cooldown,1.52371201,1.52371201,0.20000000,0.64734269,1.00000000,2.19987428,2.19983394,0.69676773,0.69912445,96.00000000,0.95000000,0.00000000
1776259801860000000,187,0,Market Making,long,reentry_cooldown,1.52727335,1.52727335,0.20000000,0.65436773,1.00000000,2.19987384,2.19983361,0.70674491,0.69982016,97.00000000,0.95000000,0.00000000
1776259801870000000,188,0,Market Making,long,reentry_cooldown,1.52799904,1.52799904,0.20000000,0.65580406,1.00000000,2.19987340,2.19983328,0.70875200,0.70005466,98.00000000,0.95000000,0.00000000
1776259801880000000,189,0,Market Making,long,reentry_cooldown,1.52700927,1.52700927,0.20000000,0.65385293,1.00000000,2.19987297,2.19983295,0.70597189,0.69988978,99.00000000,0.95000000,0.00000000
1776259801890000000,190,0,Market Making,long,reentry_cooldown,1.52754295,1.52754295,0.20000000,0.65490994,1.00000000,2.19987253,2.19983262,0.70743809,0.70009722,100.00000000,0.95000000,0.00000000
1776259801900000000,191,0,Market Making,long,reentry_cooldown,1.51584145,1.51584145,0.20000000,0.63191494,1.00000000,2.19986738,2.19982898,0.67414114,0.69964995,91.00000000,0.95000000,0.00000000
1776259801910000000,192,0,Market Making,long,reentry_cooldown,1.50861907,1.50861907,0.20000000,0.61770026,1.00000000,2.19986696,2.19982864,0.65371252,0.69892858,92.00000000,0.95000000,0.00000000
1776259801920000000,193,0,Market Making,long,reentry_cooldown,1.52063620,1.52063620,0.20000000,0.64132633,1.00000000,2.19986654,2.19982831,0.68787193,0.69954430,93.00000000,0.95000000,0.00000000
1776259801930000000,194,0,Market Making,long,reentry_cooldown,1.52273463,1.52273463,0.20000000,0.64545345,1.00000000,2.19986611,2.19982797,0.69383113,0.69967371,94.00000000,0.95000000,0.00000000
1776259801940000000,195,0,Market Making,long,reentry_cooldown,1.52118911,1.52118911,0.20000000,0.64240526,1.00000000,2.19986570,2.19982764,0.68949873,0.69938419,95.00000000,0.95000000,0.00000000
1776259801950000000,196,0,Market Making,long,reentry_cooldown,1.52688768,1.52688768,0.20000000,0.65363780,1.00000000,2.19986528,2.19982730,0.70552428,0.70028281,96.00000000,0.95000000,0.00000000
1776259801960000000,197,0,Market Making,long,reentry_cooldown,1.52456703,1.52456703,0.20000000,0.64906357,1.00000000,2.19986486,2.19982696,0.69901331,0.69986698,97.00000000,0.95000000,0.00000000
1776259801970000000,198,0,Market Making,long,reentry_cooldown,1.52097030,1.52097030,0.20000000,0.64196470,1.00000000,2.19986445,2.19982661,0.68897421,0.69903875,98.00000000,0.95000000,0.00000000
1776259801980000000,199,0,Market Making,long,reentry_cooldown,1.52319932,1.52319932,0.20000000,0.64636236,1.00000000,2.19986403,2.19982627,0.69521058,0.69950403,99.00000000,0.95000000,0.00000000
1776259801990000000,200,0,Market Making,long,reentry_cooldown,1.52336519,1.52336519,0.20000000,0.64668872,1.00000000,2.19986362,2.19982592,0.69568388,0.69950843,100.00000000,0.95000000,0.00000000
1776259802000000000,201,0,Market Making,long,reentry_cooldown,1.51080122,1.51080122,0.20000000,0.62200048,1.00000000,2.19985839,2.19982207,0.65994662,0.69897789,91.00000000,0.95000000,0.00000000
1776259802010000000,202,0,Market Making,long,reentry_cooldown,1.53126582,1.53126582,0.20000000,0.66222660,1.00000000,2.19985798,2.19982171,0.71817708,0.69981951,92.00000000,0.95000000,0.00000000
1776259802020000000,203,0,Market Making,long,reentry_cooldown,1.53306282,1.53306282,0.20000000,0.66577277,1.00000000,2.19985758,2.19982134,0.72320923,0.70017924,93.00000000,0.95000000,0.00000000
1776259802030000000,204,0,Market Making,long,reentry_cooldown,1.52245654,1.52245654,0.20000000,0.64490074,1.00000000,2.19985718,2.19982097,0.69320103,0.69914729,94.00000000,0.95000000,0.00000000
1776259802040000000,205,0,Market Making,long,reentry_cooldown,1.52529728,1.52529728,0.20000000,0.65049478,1.00000000,2.19985678,2.19982059,0.70121543,0.69950651,95.00000000,0.95000000,0.00000000
1776259802050000000,206,0,Market Making,long,reentry_cooldown,1.52448111,1.52448111,0.20000000,0.64888693,1.00000000,2.19985638,2.19982021,0.69892006,0.69938085,96.00000000,0.95000000,0.00000000
1776259802060000000,207,0,Market Making,long,reentry_cooldown,1.52183115,1.52183115,0.20000000,0.64365893,1.00000000,2.19985598,2.19981983,0.69150364,0.69884089,97.00000000,0.95000000,0.00000000
1776259802070000000,208,0,Market Making,long,reentry_cooldown,1.52518567,1.52518567,0.20000000,0.65027760,1.00000000,2.19985558,2.19981944,0.70089104,0.69953234,98.00000000,0.95000000,0.00000000
1776259802080000000,209,0,Market Making,long,reentry_cooldown,1.52606083,1.52606083,0.20000000,0.65200747,1.00000000,2.19985518,2.19981905,0.70332500,0.69976734,99.00000000,0.95000000,0.00000000
1776259802090000000,210,0,Market Making,long,reentry_cooldown,1.52535862,1.52535862,0.20000000,0.65062121,1.00000000,2.19985478,2.19981866,0.70136513,0.69960692,100.00000000,0.95000000,0.00000000
1776259802100000000,211,0,Market Making,long,reentry_cooldown,1.53216678,1.53216678,0.20000000,0.66402400,1.00000000,2.19984959,2.19981427,0.72062881,0.70029414,91.00000000,0.95000000,0.00000000
1776259802110000000,212,0,Market Making,long,reentry_cooldown,1.52400195,1.52400195,0.20000000,0.64797845,1.00000000,2.19984920,2.19981385,0.69738259,0.70000981,92.00000000,0.95000000,0.00000000
1776259802130000000,214,0,Market Making,long,reentry_cooldown,1.52352649,1.52352649,0.20000000,0.64704015,1.00000000,2.19984841,2.19981299,0.69605746,0.69989753,94.00000000,0.95000000,0.00000000
1776259802140000000,215,0,Market Making,long,reentry_cooldown,1.52463392,1.52463392,0.20000000,0.64922099,1.00000000,2.19984802,2.19981256,0.69918667,0.70002180,95.00000000,0.95000000,0.00000000
1776259802150000000,216,0,Market Making,long,reentry_cooldown,1.52302837,1.52302837,0.20000000,0.64605486,1.00000000,2.19984762,2.19981212,0.69468291,0.69973162,96.00000000,0.95000000,0.00000000
1776259802160000000,217,0,Market Making,long,reentry_cooldown,1.52766488,1.52766488,0.20000000,0.65520126,1.00000000,2.19984722,2.19981167,0.70767765,0.70061733,97.00000000,0.95000000,0.00000000
1776259802170000000,218,0,Market Making,long,reentry_cooldown,1.52553474,1.52553474,0.20000000,0.65100115,1.00000000,2.19984682,2.19981122,0.70171075,0.70020228,98.00000000,0.95000000,0.00000000
1776259802180000000,219,0,Market Making,long,reentry_cooldown,1.52222383,1.52222383,0.20000000,0.64446373,1.00000000,2.19984642,2.19981077,0.69248686,0.69937898,99.00000000,0.95000000,0.00000000
1776259802190000000,220,0,Market Making,long,reentry_cooldown,1.52411063,1.52411063,0.20000000,0.64818905,1.00000000,2.19984602,2.19981031,0.69774774,0.69983615,100.00000000,0.95000000,0.00000000
1776259802200000000,221,0,Market Making,long,reentry_cooldown,1.52484498,1.52484498,0.20000000,0.64962761,1.00000000,2.19984100,2.19980524,0.69993803,0.69954116,91.00000000,0.95000000,0.00000000
1776259802210000000,222,0,Market Making,long,reentry_cooldown,1.51780228,1.51780228,0.20000000,0.63577790,1.00000000,2.19984060,2.19980475,0.67993966,0.69911073,92.00000000,0.95000000,0.00000000
1776259802220000000,223,0,Market Making,long,reentry_cooldown,1.52913901,1.52913901,0.20000000,0.65807876,1.00000000,2.19984020,2.19980426,0.71209349,0.69994181,93.00000000,0.95000000,0.00000000
1776259802230000000,224,0,Market Making,long,reentry_cooldown,1.53102696,1.53102696,0.20000000,0.66180333,1.00000000,2.19983980,2.19980377,0.71738697,0.70029634,94.00000000,0.95000000,0.00000000
1776259802240000000,225,0,Market Making,long,reentry_cooldown,1.52292941,1.52292941,0.20000000,0.64585818,1.00000000,2.19983939,2.19980327,0.69454384,0.69927397,95.00000000,0.95000000,0.00000000
1776259802250000000,226,0,Market Making,long,reentry_cooldown,1.52522343,1.52522343,0.20000000,0.65037844,1.00000000,2.19983899,2.19980277,0.70099766,0.69962806,96.00000000,0.95000000,0.00000000
1776259802260000000,227,0,Market Making,long,reentry_cooldown,1.52453262,1.52453262,0.20000000,0.64901677,1.00000000,2.19983858,2.19980226,0.69906046,0.69950238,97.00000000,0.95000000,0.00000000
1776259802270000000,228,0,Market Making,long,reentry_cooldown,1.52220115,1.52220115,0.20000000,0.64441442,1.00000000,2.19983816,2.19980176,0.69255284,0.69896664,98.00000000,0.95000000,0.00000000
1776259802280000000,229,0,Market Making,long,reentry_cooldown,1.52514869,1.52514869,0.20000000,0.65023359,1.00000000,2.19983775,2.19980125,0.70077985,0.69964976,99.00000000,0.95000000,0.00000000
1776259802290000000,230,0,Market Making,long,reentry_cooldown,1.52594196,1.52594196,0.20000000,0.65180252,1.00000000,2.19983733,2.19980073,0.70298088,0.69988117,100.00000000,0.95000000,0.00000000
1776259802300000000,231,0,Market Making,long,reentry_cooldown,1.51910972,1.51910972,0.20000000,0.63835042,1.00000000,2.19983254,2.19979505,0.68372008,0.69899798,91.00000000,0.95000000,0.00000000
1776259802310000000,232,0,Market Making,long,reentry_cooldown,1.52559086,1.52559086,0.20000000,0.65108810,1.00000000,2.19983212,2.19979451,0.70217112,0.69923303,92.00000000,0.95000000,0.00000000
1776259802320000000,233,0,Market Making,long,reentry_cooldown,1.52229218,1.52229218,0.20000000,0.64459912,1.00000000,2.19983170,2.19979397,0.69282411,0.69896310,93.00000000,0.95000000,0.00000000
1776259802330000000,234,0,Market Making,long,reentry_cooldown,1.51701138,1.51701138,0.20000000,0.63419811,1.00000000,2.19983128,2.19979344,0.67793643,0.69826427,94.00000000,0.95000000,0.00000000
1776259802340000000,235,0,Market Making,long,reentry_cooldown,1.52254902,1.52254902,0.20000000,0.64509999,1.00000000,2.19983085,2.19979290,0.69358476,0.69887389,95.00000000,0.95000000,0.00000000
1776259802350000000,236,0,Market Making,long,reentry_cooldown,1.52361867,1.52361867,0.20000000,0.64720710,1.00000000,2.19983042,2.19979236,0.69660341,0.69900746,96.00000000,0.95000000,0.00000000
1776259802360000000,237,0,Market Making,long,reentry_cooldown,1.52236846,1.52236846,0.20000000,0.64473943,1.00000000,2.19982999,2.19979181,0.69311115,0.69873066,97.00000000,0.95000000,0.00000000
1776259802370000000,238,0,Market Making,long,reentry_cooldown,1.52650497,1.52650497,0.20000000,0.65290411,1.00000000,2.19982955,2.19979127,0.70467706,0.69961747,98.00000000,0.95000000,0.00000000
1776259802380000000,239,0,Market Making,long,reentry_cooldown,1.52472472,1.52472472,0.20000000,0.64939170,1.00000000,2.19982912,2.19979072,0.69970582,0.69921665,99.00000000,0.95000000,0.00000000
1776259802390000000,240,0,Market Making,long,reentry_cooldown,1.52180838,1.52180838,0.20000000,0.64362991,1.00000000,2.19982868,2.19979018,0.69160420,0.69841138,100.00000000,0.95000000,0.00000000
1776259802400000000,241,0,Market Making,long,reentry_cooldown,1.54069951,1.54069951,0.20000000,0.68081209,1.00000000,2.19982410,2.19978417,0.74508819,0.70015388,91.00000000,0.95000000,0.00000000
1776259802410000000,242,0,Market Making,long,reentry_cooldown,1.53279651,1.53279651,0.20000000,0.66529268,1.00000000,2.19982365,2.19978362,0.72250958,0.70015146,92.00000000,0.95000000,0.00000000
1776259802420000000,243,0,Market Making,long,reentry_cooldown,1.52545260,1.52545260,0.20000000,0.65085133,1.00000000,2.19982320,2.19978307,0.70165125,0.69971902,93.00000000,0.95000000,0.00000000
1776259802430000000,244,0,Market Making,long,reentry_cooldown,1.53207385,1.53207385,0.20000000,0.66389154,1.00000000,2.19982275,2.19978252,0.72033675,0.70053470,94.00000000,0.95000000,0.00000000
1776259802440000000,245,0,Market Making,long,reentry_cooldown,1.53301267,1.53301267,0.20000000,0.66575187,1.00000000,2.19982230,2.19978197,0.72292138,0.70087918,95.00000000,0.95000000,0.00000000
1776259802450000000,246,0,Market Making,long,reentry_cooldown,1.52592485,1.52592485,0.20000000,0.65178976,1.00000000,2.19982185,2.19978142,0.70296201,0.69986132,96.00000000,0.95000000,0.00000000
1776259802460000000,247,0,Market Making,long,reentry_cooldown,1.52747389,1.52747389,0.20000000,0.65484673,1.00000000,2.19982139,2.19978088,0.70729018,0.70020563,97.00000000,0.95000000,0.00000000
1776259802470000000,248,0,Market Making,long,reentry_cooldown,1.52659173,1.52659173,0.20000000,0.65310915,1.00000000,2.19982093,2.19978033,0.70480768,0.70007527,98.00000000,0.95000000,0.00000000
1776259802480000000,249,0,Market Making,long,reentry_cooldown,1.52428950,1.52428950,0.20000000,0.64856422,1.00000000,2.19982047,2.19977979,0.69838380,0.69953908,99.00000000,0.95000000,0.00000000
1776259802490000000,250,0,Market Making,long,reentry_cooldown,1.52674344,1.52674344,0.20000000,0.65341363,1.00000000,2.19982001,2.19977924,0.70520422,0.70020957,100.00000000,0.95000000,0.00000000
1776259802500000000,251,0,Market Making,long,reentry_cooldown,1.53282619,1.53282619,0.20000000,0.66533514,1.00000000,2.19981555,2.19977330,0.72278266,0.69953704,91.00000000,0.95000000,0.00000000
1776259802510000000,252,0,Market Making,long,reentry_cooldown,1.52597154,1.52597154,0.20000000,0.65186630,1.00000000,2.19981508,2.19977277,0.70324782,0.69936504,92.00000000,0.95000000,0.00000000
1776259802520000000,253,0,Market Making,long,reentry_cooldown,1.52802026,1.52802026,0.20000000,0.65589953,1.00000000,2.19981461,2.19977224,0.70903678,0.69959353,93.00000000,0.95000000,0.00000000
1776259802530000000,254,0,Market Making,long,entry_fill_not_sampled,1.52493796,1.52493796,0.20000000,0.64983543,1.00000000,2.19981414,2.19977172,0.70030836,0.69932257,94.00000000,0.95000000,0.07216733
1776259802540000000,255,0,Market Making,long,entry_fill_not_sampled,1.52017526,1.52017526,0.20000000,0.64045200,1.00000000,2.19981366,2.19977120,0.68690007,0.69862725,95.00000000,0.95000000,0.07275709
1776259802550000000,256,0,Market Making,long,entry_fill_not_sampled,1.52427570,1.52427570,0.20000000,0.64853119,1.00000000,2.19981319,2.19977068,0.69844510,0.69922665,96.00000000,0.95000000,0.06944238
